lot_number,timestamp,test_type,measurement_value,pass_fail,operator_id,station_id
LOT340,2024-09-19 04:30:00,THERMAL_CYCLING,90.2,PASS,OP003,QC-ST-04
LOT340,2024-09-19 05:00:00,BATTERY_LIFE_HUMID,162.2,PASS,OP001,QC-ST-04
LOT340,2024-09-19 05:30:00,BATTERY_LIFE_HUMID,169.1,PASS,OP005,QC-ST-04
LOT340,2024-09-19 06:00:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-03
LOT340,2024-09-19 06:30:00,BATTERY_LIFE,172.6,PASS,OP002,QC-ST-05
LOT340,2024-09-19 07:00:00,THERMAL_CYCLING,90.6,PASS,OP002,QC-ST-04
LOT340,2024-09-19 07:30:00,THERMAL_CYCLING,87.5,PASS,OP001,QC-ST-05
LOT340,2024-09-19 08:00:00,MOISTURE_THRESHOLD,83.5,PASS,OP006,QC-ST-05
LOT340,2024-09-19 08:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-04
LOT340,2024-09-19 09:00:00,MOISTURE_THRESHOLD,84.8,PASS,OP005,QC-ST-05
LOT340,2024-09-19 09:30:00,BATTERY_LIFE,163.6,PASS,OP003,QC-ST-03
LOT340,2024-09-20 00:00:00,THERMAL_CYCLING,85.2,PASS,OP005,QC-ST-05
LOT340,2024-09-20 00:30:00,MOISTURE_THRESHOLD,84.9,PASS,OP003,QC-ST-05
LOT340,2024-09-20 01:00:00,BATTERY_LIFE_HUMID,165.9,PASS,OP005,QC-ST-01
LOT340,2024-09-20 01:30:00,BATTERY_LIFE_HUMID,85.6,FAIL,OP005,QC-ST-04
LOT340,2024-09-20 02:00:00,BATTERY_LIFE_HUMID,162.5,PASS,OP004,QC-ST-03
LOT340,2024-09-20 02:30:00,BATTERY_LIFE_HUMID,162.7,PASS,OP005,QC-ST-05
LOT340,2024-09-20 03:00:00,MOISTURE_THRESHOLD,86.5,PASS,OP006,QC-ST-01
LOT340,2024-09-20 03:30:00,BATTERY_LIFE,166.4,PASS,OP002,QC-ST-05
LOT340,2024-09-20 04:00:00,THERMAL_CYCLING,93.2,PASS,OP006,QC-ST-01
LOT340,2024-09-20 04:30:00,THERMAL_CYCLING,88.5,PASS,OP002,QC-ST-02
LOT340,2024-09-20 05:00:00,BATTERY_LIFE_HUMID,164.8,PASS,OP005,QC-ST-02
LOT340,2024-09-20 05:30:00,THERMAL_CYCLING,85.5,PASS,OP006,QC-ST-05
LOT340,2024-09-20 06:00:00,MOISTURE_THRESHOLD,88.0,PASS,OP004,QC-ST-01
LOT340,2024-09-20 06:30:00,BATTERY_LIFE_HUMID,171.3,PASS,OP005,QC-ST-02
LOT340,2024-09-20 07:00:00,BATTERY_LIFE,171.5,PASS,OP004,QC-ST-03
LOT340,2024-09-20 07:30:00,BATTERY_LIFE,168.6,PASS,OP004,QC-ST-04
LOT340,2024-09-20 08:00:00,BATTERY_LIFE_HUMID,165.9,PASS,OP006,QC-ST-02
LOT340,2024-09-20 08:30:00,MOISTURE_THRESHOLD,87.6,PASS,OP005,QC-ST-04
LOT340,2024-09-20 09:00:00,BATTERY_LIFE,163.2,PASS,OP004,QC-ST-03
LOT340,2024-09-20 09:30:00,THERMAL_CYCLING,86.6,PASS,OP004,QC-ST-02
LOT340,2024-09-21 00:00:00,THERMAL_CYCLING,85.9,PASS,OP004,QC-ST-05
LOT340,2024-09-21 00:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-04
LOT340,2024-09-21 01:00:00,THERMAL_CYCLING,87.0,PASS,OP001,QC-ST-03
LOT340,2024-09-21 01:30:00,BATTERY_LIFE_HUMID,162.0,PASS,OP006,QC-ST-03
LOT340,2024-09-21 02:00:00,THERMAL_CYCLING,94.8,PASS,OP001,QC-ST-05
LOT340,2024-09-21 02:30:00,MOISTURE_THRESHOLD,82.0,PASS,OP001,QC-ST-01
LOT340,2024-09-21 03:00:00,MOISTURE_THRESHOLD,82.1,PASS,OP003,QC-ST-05
LOT340,2024-09-21 03:30:00,THERMAL_CYCLING,89.2,PASS,OP004,QC-ST-04
LOT340,2024-09-21 04:00:00,MOISTURE_THRESHOLD,86.1,PASS,OP006,QC-ST-01
LOT340,2024-09-21 04:30:00,BATTERY_LIFE_HUMID,160.0,PASS,OP005,QC-ST-04
LOT340,2024-09-21 05:00:00,BATTERY_LIFE,161.7,PASS,OP002,QC-ST-03
LOT340,2024-09-21 05:30:00,BATTERY_LIFE,173.1,PASS,OP001,QC-ST-02
LOT340,2024-09-21 06:00:00,BATTERY_LIFE,164.3,PASS,OP001,QC-ST-05
LOT340,2024-09-21 06:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-01
LOT340,2024-09-21 07:00:00,MOISTURE_THRESHOLD,86.9,PASS,OP004,QC-ST-04
LOT340,2024-09-21 07:30:00,BATTERY_LIFE_HUMID,165.2,PASS,OP003,QC-ST-02
LOT340,2024-09-21 08:00:00,BATTERY_LIFE_HUMID,174.1,PASS,OP004,QC-ST-03
LOT340,2024-09-21 08:30:00,BATTERY_LIFE_HUMID,166.4,PASS,OP002,QC-ST-01
LOT340,2024-09-21 09:00:00,BATTERY_LIFE_HUMID,161.4,PASS,OP004,QC-ST-04
LOT340,2024-09-21 09:30:00,BATTERY_LIFE,160.5,PASS,OP003,QC-ST-03
LOT340,2024-09-22 00:00:00,BATTERY_LIFE,160.1,PASS,OP005,QC-ST-05
LOT340,2024-09-22 00:30:00,MOISTURE_THRESHOLD,86.6,PASS,OP006,QC-ST-02
LOT340,2024-09-22 01:00:00,MOISTURE_THRESHOLD,87.7,PASS,OP003,QC-ST-01
LOT340,2024-09-22 01:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-01
LOT340,2024-09-22 02:00:00,MOISTURE_THRESHOLD,87.5,PASS,OP006,QC-ST-03
LOT340,2024-09-22 02:30:00,BATTERY_LIFE_HUMID,167.0,PASS,OP004,QC-ST-01
LOT340,2024-09-22 03:00:00,BATTERY_LIFE,172.4,PASS,OP004,QC-ST-01
LOT340,2024-09-22 03:30:00,MOISTURE_THRESHOLD,82.2,PASS,OP004,QC-ST-01
LOT340,2024-09-22 04:00:00,BATTERY_LIFE,173.0,PASS,OP003,QC-ST-02
LOT340,2024-09-22 04:30:00,WATER_RESISTANCE,IP54,FAIL,OP005,QC-ST-01
LOT340,2024-09-22 05:00:00,THERMAL_CYCLING,91.4,PASS,OP004,QC-ST-02
LOT340,2024-09-22 05:30:00,BATTERY_LIFE_HUMID,162.5,PASS,OP005,QC-ST-02
LOT340,2024-09-22 06:00:00,BATTERY_LIFE_HUMID,173.1,PASS,OP004,QC-ST-02
LOT340,2024-09-22 06:30:00,MOISTURE_THRESHOLD,86.2,PASS,OP006,QC-ST-04
LOT340,2024-09-22 07:00:00,THERMAL_CYCLING,85.4,PASS,OP003,QC-ST-05
LOT340,2024-09-22 07:30:00,BATTERY_LIFE_HUMID,170.2,PASS,OP006,QC-ST-01
LOT340,2024-09-22 08:00:00,THERMAL_CYCLING,94.5,PASS,OP004,QC-ST-01
LOT340,2024-09-22 08:30:00,MOISTURE_THRESHOLD,83.5,PASS,OP003,QC-ST-01
LOT340,2024-09-22 09:00:00,MOISTURE_THRESHOLD,82.2,PASS,OP001,QC-ST-03
LOT340,2024-09-22 09:30:00,BATTERY_LIFE_HUMID,164.0,PASS,OP004,QC-ST-01
LOT340,2024-09-23 00:00:00,BATTERY_LIFE,169.9,PASS,OP002,QC-ST-05
LOT340,2024-09-23 00:30:00,THERMAL_CYCLING,89.6,PASS,OP006,QC-ST-05
LOT340,2024-09-23 01:00:00,BATTERY_LIFE,174.3,PASS,OP003,QC-ST-02
LOT340,2024-09-23 01:30:00,BATTERY_LIFE_HUMID,167.4,PASS,OP001,QC-ST-03
LOT340,2024-09-23 02:00:00,BATTERY_LIFE,164.2,PASS,OP002,QC-ST-05
LOT340,2024-09-23 02:30:00,BATTERY_LIFE_HUMID,172.6,PASS,OP001,QC-ST-02
LOT340,2024-09-23 03:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-02
LOT340,2024-09-23 03:30:00,MOISTURE_THRESHOLD,87.0,PASS,OP006,QC-ST-05
LOT340,2024-09-23 04:00:00,MOISTURE_THRESHOLD,83.3,PASS,OP004,QC-ST-05
LOT340,2024-09-23 04:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-05
LOT340,2024-09-23 05:00:00,BATTERY_LIFE_HUMID,165.0,PASS,OP005,QC-ST-01
LOT340,2024-09-23 05:30:00,THERMAL_CYCLING,88.6,PASS,OP003,QC-ST-03
LOT340,2024-09-23 06:00:00,BATTERY_LIFE_HUMID,172.9,PASS,OP002,QC-ST-02
LOT340,2024-09-23 06:30:00,BATTERY_LIFE_HUMID,168.8,PASS,OP005,QC-ST-04
LOT340,2024-09-23 07:00:00,THERMAL_CYCLING,93.0,PASS,OP004,QC-ST-04
LOT340,2024-09-23 07:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-03
LOT340,2024-09-23 08:00:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-03
LOT340,2024-09-23 08:30:00,THERMAL_CYCLING,87.9,PASS,OP006,QC-ST-01
LOT340,2024-09-23 09:00:00,THERMAL_CYCLING,86.9,PASS,OP001,QC-ST-03
LOT340,2024-09-23 09:30:00,BATTERY_LIFE_HUMID,163.7,PASS,OP001,QC-ST-04
LOT340,2024-09-24 00:00:00,MOISTURE_THRESHOLD,82.6,PASS,OP001,QC-ST-01
LOT340,2024-09-24 00:30:00,THERMAL_CYCLING,93.2,PASS,OP002,QC-ST-03
LOT340,2024-09-24 01:00:00,BATTERY_LIFE_HUMID,168.6,PASS,OP003,QC-ST-03
LOT340,2024-09-24 01:30:00,MOISTURE_THRESHOLD,82.5,PASS,OP004,QC-ST-03
LOT340,2024-09-24 02:00:00,THERMAL_CYCLING,88.7,PASS,OP006,QC-ST-02
LOT340,2024-09-24 02:30:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-04
LOT340,2024-09-24 03:00:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-04
LOT340,2024-09-24 03:30:00,BATTERY_LIFE_HUMID,167.0,PASS,OP003,QC-ST-04
LOT340,2024-09-24 04:00:00,MOISTURE_THRESHOLD,84.4,PASS,OP005,QC-ST-01
LOT340,2024-09-24 04:30:00,BATTERY_LIFE,164.6,PASS,OP006,QC-ST-01
LOT340,2024-09-24 05:00:00,BATTERY_LIFE,161.1,PASS,OP003,QC-ST-04
LOT340,2024-09-24 05:30:00,THERMAL_CYCLING,85.4,PASS,OP003,QC-ST-02
LOT340,2024-09-24 06:00:00,THERMAL_CYCLING,93.3,PASS,OP003,QC-ST-05
LOT340,2024-09-24 06:30:00,BATTERY_LIFE,164.3,PASS,OP001,QC-ST-03
LOT340,2024-09-24 07:00:00,BATTERY_LIFE_HUMID,164.8,PASS,OP005,QC-ST-05
LOT340,2024-09-24 07:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-03
LOT340,2024-09-24 08:00:00,BATTERY_LIFE,160.1,PASS,OP002,QC-ST-03
LOT340,2024-09-24 08:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-02
LOT340,2024-09-24 09:00:00,BATTERY_LIFE_HUMID,172.6,PASS,OP004,QC-ST-01
LOT340,2024-09-24 09:30:00,BATTERY_LIFE,166.9,PASS,OP003,QC-ST-02
LOT340,2024-09-25 00:00:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-05
LOT340,2024-09-25 00:30:00,MOISTURE_THRESHOLD,84.5,PASS,OP005,QC-ST-03
LOT340,2024-09-25 01:00:00,BATTERY_LIFE_HUMID,171.1,PASS,OP001,QC-ST-05
LOT340,2024-09-25 01:30:00,BATTERY_LIFE,164.9,PASS,OP001,QC-ST-02
LOT340,2024-09-25 02:00:00,BATTERY_LIFE_HUMID,161.5,PASS,OP005,QC-ST-04
LOT340,2024-09-25 02:30:00,BATTERY_LIFE_HUMID,162.1,PASS,OP005,QC-ST-01
LOT340,2024-09-25 03:00:00,MOISTURE_THRESHOLD,87.4,PASS,OP003,QC-ST-01
LOT340,2024-09-25 03:30:00,BATTERY_LIFE,160.2,PASS,OP003,QC-ST-05
LOT340,2024-09-25 04:00:00,MOISTURE_THRESHOLD,87.6,PASS,OP003,QC-ST-05
LOT340,2024-09-25 04:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-04
LOT340,2024-09-25 05:00:00,BATTERY_LIFE_HUMID,160.5,PASS,OP003,QC-ST-01
LOT340,2024-09-25 05:30:00,BATTERY_LIFE,167.2,PASS,OP006,QC-ST-05
LOT340,2024-09-25 06:00:00,BATTERY_LIFE,166.2,PASS,OP005,QC-ST-01
LOT340,2024-09-25 06:30:00,THERMAL_CYCLING,89.3,PASS,OP001,QC-ST-01
LOT340,2024-09-25 07:00:00,THERMAL_CYCLING,91.3,PASS,OP003,QC-ST-03
LOT340,2024-09-25 07:30:00,MOISTURE_THRESHOLD,83.4,PASS,OP003,QC-ST-02
LOT340,2024-09-25 08:00:00,MOISTURE_THRESHOLD,82.2,PASS,OP004,QC-ST-05
LOT340,2024-09-25 08:30:00,MOISTURE_THRESHOLD,86.6,PASS,OP006,QC-ST-05
LOT340,2024-09-25 09:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-05
LOT340,2024-09-25 09:30:00,BATTERY_LIFE_HUMID,162.3,PASS,OP006,QC-ST-01
LOT340,2024-09-26 00:00:00,BATTERY_LIFE_HUMID,167.4,PASS,OP004,QC-ST-01
LOT340,2024-09-26 00:30:00,BATTERY_LIFE_HUMID,164.7,PASS,OP005,QC-ST-02
LOT340,2024-09-26 01:00:00,THERMAL_CYCLING,90.8,PASS,OP006,QC-ST-03
LOT340,2024-09-26 01:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-03
LOT340,2024-09-26 02:00:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-02
LOT340,2024-09-26 02:30:00,BATTERY_LIFE_HUMID,161.2,PASS,OP002,QC-ST-05
LOT340,2024-09-26 03:00:00,BATTERY_LIFE,171.6,PASS,OP003,QC-ST-04
LOT340,2024-09-26 03:30:00,MOISTURE_THRESHOLD,82.1,PASS,OP005,QC-ST-05
LOT340,2024-09-26 04:00:00,BATTERY_LIFE_HUMID,166.3,PASS,OP006,QC-ST-05
LOT340,2024-09-26 04:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-03
LOT340,2024-09-26 05:00:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-02
LOT340,2024-09-26 05:30:00,BATTERY_LIFE_HUMID,164.4,PASS,OP006,QC-ST-03
LOT340,2024-09-26 06:00:00,MOISTURE_THRESHOLD,85.7,PASS,OP006,QC-ST-04
LOT340,2024-09-26 06:30:00,BATTERY_LIFE_HUMID,166.7,PASS,OP004,QC-ST-04
LOT340,2024-09-26 07:00:00,MOISTURE_THRESHOLD,84.5,PASS,OP002,QC-ST-04
LOT340,2024-09-26 07:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-01
LOT340,2024-09-26 08:00:00,THERMAL_CYCLING,86.9,PASS,OP006,QC-ST-03
LOT340,2024-09-26 08:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-05
LOT340,2024-09-26 09:00:00,BATTERY_LIFE_HUMID,168.8,PASS,OP004,QC-ST-05
LOT340,2024-09-26 09:30:00,THERMAL_CYCLING,91.2,PASS,OP003,QC-ST-04
LOT340,2024-09-27 00:00:00,THERMAL_CYCLING,87.7,PASS,OP004,QC-ST-02
LOT340,2024-09-27 00:30:00,MOISTURE_THRESHOLD,83.0,PASS,OP004,QC-ST-01
LOT340,2024-09-27 01:00:00,BATTERY_LIFE_HUMID,166.0,PASS,OP001,QC-ST-03
LOT340,2024-09-27 01:30:00,BATTERY_LIFE,172.6,PASS,OP006,QC-ST-04
LOT340,2024-09-27 02:00:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-02
LOT340,2024-09-27 02:30:00,THERMAL_CYCLING,86.7,PASS,OP004,QC-ST-01
LOT340,2024-09-27 03:00:00,THERMAL_CYCLING,93.1,PASS,OP006,QC-ST-01
LOT340,2024-09-27 03:30:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-04
LOT340,2024-09-27 04:00:00,THERMAL_CYCLING,89.1,PASS,OP002,QC-ST-03
LOT340,2024-09-27 04:30:00,BATTERY_LIFE,162.0,PASS,OP002,QC-ST-03
LOT340,2024-09-27 05:00:00,BATTERY_LIFE_HUMID,173.8,PASS,OP006,QC-ST-02
LOT340,2024-09-27 05:30:00,MOISTURE_THRESHOLD,86.3,PASS,OP004,QC-ST-03
LOT340,2024-09-27 06:00:00,THERMAL_CYCLING,89.3,PASS,OP001,QC-ST-02
LOT340,2024-09-27 06:30:00,MOISTURE_THRESHOLD,83.1,PASS,OP003,QC-ST-05
LOT340,2024-09-27 07:00:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-05
LOT340,2024-09-27 07:30:00,BATTERY_LIFE_HUMID,167.9,PASS,OP005,QC-ST-04
LOT340,2024-09-27 08:00:00,BATTERY_LIFE,175.0,PASS,OP003,QC-ST-05
LOT340,2024-09-27 08:30:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-03
LOT340,2024-09-27 09:00:00,BATTERY_LIFE_HUMID,165.7,PASS,OP002,QC-ST-05
LOT340,2024-09-27 09:30:00,BATTERY_LIFE_HUMID,171.9,PASS,OP002,QC-ST-03
LOT340,2024-09-28 00:00:00,BATTERY_LIFE,174.6,PASS,OP004,QC-ST-05
LOT340,2024-09-28 00:30:00,BATTERY_LIFE,174.7,PASS,OP002,QC-ST-03
LOT340,2024-09-28 01:00:00,MOISTURE_THRESHOLD,82.4,PASS,OP006,QC-ST-02
LOT340,2024-09-28 01:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-02
LOT340,2024-09-28 02:00:00,BATTERY_LIFE,161.5,PASS,OP005,QC-ST-01
LOT340,2024-09-28 02:30:00,BATTERY_LIFE,171.6,PASS,OP003,QC-ST-02
LOT340,2024-09-28 03:00:00,BATTERY_LIFE_HUMID,171.3,PASS,OP001,QC-ST-02
LOT340,2024-09-28 03:30:00,BATTERY_LIFE_HUMID,170.1,PASS,OP003,QC-ST-03
LOT340,2024-09-28 04:00:00,BATTERY_LIFE,175.0,PASS,OP003,QC-ST-04
LOT340,2024-09-28 04:30:00,MOISTURE_THRESHOLD,87.4,PASS,OP006,QC-ST-02
LOT340,2024-09-28 05:00:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-05
LOT340,2024-09-28 05:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-04
LOT340,2024-09-28 06:00:00,BATTERY_LIFE_HUMID,168.9,PASS,OP005,QC-ST-03
LOT340,2024-09-28 06:30:00,BATTERY_LIFE_HUMID,166.2,PASS,OP001,QC-ST-02
LOT340,2024-09-28 07:00:00,THERMAL_CYCLING,94.6,PASS,OP004,QC-ST-03
LOT340,2024-09-28 07:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-04
LOT340,2024-09-28 08:00:00,THERMAL_CYCLING,93.1,PASS,OP005,QC-ST-01
LOT340,2024-09-28 08:30:00,BATTERY_LIFE,169.0,PASS,OP004,QC-ST-05
LOT340,2024-09-28 09:00:00,BATTERY_LIFE,161.2,PASS,OP006,QC-ST-03
LOT340,2024-09-28 09:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-05
LOT340,2024-09-29 00:00:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-02
LOT340,2024-09-29 00:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-03
LOT340,2024-09-29 01:00:00,BATTERY_LIFE,162.0,PASS,OP002,QC-ST-02
LOT340,2024-09-29 01:30:00,BATTERY_LIFE,168.8,PASS,OP005,QC-ST-02
LOT340,2024-09-29 02:00:00,MOISTURE_THRESHOLD,86.4,PASS,OP005,QC-ST-01
LOT340,2024-09-29 02:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-03
LOT340,2024-09-29 03:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-03
LOT340,2024-09-29 03:30:00,MOISTURE_THRESHOLD,86.1,PASS,OP003,QC-ST-01
LOT340,2024-09-29 04:00:00,BATTERY_LIFE,167.0,PASS,OP005,QC-ST-03
LOT340,2024-09-29 04:30:00,THERMAL_CYCLING,86.4,PASS,OP002,QC-ST-03
LOT340,2024-09-29 05:00:00,BATTERY_LIFE,171.8,PASS,OP006,QC-ST-03
LOT340,2024-09-29 05:30:00,THERMAL_CYCLING,89.7,PASS,OP003,QC-ST-04
LOT340,2024-09-29 06:00:00,BATTERY_LIFE_HUMID,166.3,PASS,OP004,QC-ST-03
LOT340,2024-09-29 06:30:00,BATTERY_LIFE_HUMID,162.4,PASS,OP006,QC-ST-04
LOT340,2024-09-29 07:00:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-01
LOT340,2024-09-29 07:30:00,BATTERY_LIFE,163.8,PASS,OP002,QC-ST-04
LOT340,2024-09-29 08:00:00,THERMAL_CYCLING,90.4,PASS,OP003,QC-ST-01
LOT340,2024-09-29 08:30:00,MOISTURE_THRESHOLD,83.0,PASS,OP005,QC-ST-03
LOT340,2024-09-29 09:00:00,THERMAL_CYCLING,94.1,PASS,OP006,QC-ST-01
LOT340,2024-09-29 09:30:00,THERMAL_CYCLING,87.0,PASS,OP002,QC-ST-03
LOT340,2024-09-30 00:00:00,THERMAL_CYCLING,89.2,PASS,OP004,QC-ST-03
LOT340,2024-09-30 00:30:00,BATTERY_LIFE,167.1,PASS,OP005,QC-ST-01
LOT340,2024-09-30 01:00:00,THERMAL_CYCLING,86.5,PASS,OP004,QC-ST-05
LOT340,2024-09-30 01:30:00,THERMAL_CYCLING,85.9,PASS,OP001,QC-ST-05
LOT340,2024-09-30 02:00:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-04
LOT340,2024-09-30 02:30:00,THERMAL_CYCLING,85.2,PASS,OP006,QC-ST-01
LOT340,2024-09-30 03:00:00,MOISTURE_THRESHOLD,85.1,PASS,OP005,QC-ST-01
LOT340,2024-09-30 03:30:00,WATER_RESISTANCE,IP54,FAIL,OP005,QC-ST-02
LOT340,2024-09-30 04:00:00,BATTERY_LIFE_HUMID,168.0,PASS,OP006,QC-ST-05
LOT340,2024-09-30 04:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-05
LOT340,2024-09-30 05:00:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-02
LOT340,2024-09-30 05:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-05
LOT340,2024-09-30 06:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-05
LOT340,2024-09-30 06:30:00,BATTERY_LIFE_HUMID,160.6,PASS,OP005,QC-ST-01
LOT340,2024-09-30 07:00:00,THERMAL_CYCLING,88.2,PASS,OP004,QC-ST-02
LOT340,2024-09-30 07:30:00,BATTERY_LIFE_HUMID,167.1,PASS,OP004,QC-ST-05
LOT340,2024-09-30 08:00:00,BATTERY_LIFE,160.8,PASS,OP005,QC-ST-04
LOT340,2024-09-30 08:30:00,BATTERY_LIFE,167.8,PASS,OP006,QC-ST-03
LOT340,2024-09-30 09:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-04
LOT340,2024-09-30 09:30:00,MOISTURE_THRESHOLD,83.1,PASS,OP004,QC-ST-01
LOT339,2024-09-01 00:00:00,MOISTURE_THRESHOLD,84.5,PASS,OP004,QC-ST-02
LOT339,2024-09-01 00:30:00,MOISTURE_THRESHOLD,82.2,PASS,OP001,QC-ST-03
LOT339,2024-09-01 01:00:00,BATTERY_LIFE,166.8,PASS,OP006,QC-ST-04
LOT339,2024-09-01 01:30:00,BATTERY_LIFE_HUMID,163.2,PASS,OP002,QC-ST-03
LOT339,2024-09-01 02:00:00,BATTERY_LIFE_HUMID,163.9,PASS,OP003,QC-ST-05
LOT339,2024-09-01 02:30:00,BATTERY_LIFE,171.3,PASS,OP006,QC-ST-02
LOT339,2024-09-01 03:00:00,MOISTURE_THRESHOLD,86.5,PASS,OP001,QC-ST-02
LOT339,2024-09-01 03:30:00,MOISTURE_THRESHOLD,83.9,PASS,OP002,QC-ST-04
LOT339,2024-09-01 04:00:00,THERMAL_CYCLING,92.8,PASS,OP003,QC-ST-01
LOT339,2024-09-01 04:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-03
LOT339,2024-09-01 05:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-04
LOT339,2024-09-01 05:30:00,BATTERY_LIFE,171.5,PASS,OP001,QC-ST-03
LOT339,2024-09-01 06:00:00,BATTERY_LIFE_HUMID,166.2,PASS,OP003,QC-ST-05
LOT339,2024-09-01 06:30:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-01
LOT339,2024-09-01 07:00:00,MOISTURE_THRESHOLD,82.9,PASS,OP002,QC-ST-04
LOT339,2024-09-01 07:30:00,BATTERY_LIFE,173.8,PASS,OP003,QC-ST-01
LOT339,2024-09-01 08:00:00,MOISTURE_THRESHOLD,87.2,PASS,OP003,QC-ST-05
LOT339,2024-09-01 08:30:00,BATTERY_LIFE_HUMID,165.6,PASS,OP004,QC-ST-03
LOT339,2024-09-01 09:00:00,THERMAL_CYCLING,89.8,PASS,OP006,QC-ST-01
LOT339,2024-09-01 09:30:00,BATTERY_LIFE,170.8,PASS,OP006,QC-ST-05
LOT339,2024-09-02 00:00:00,THERMAL_CYCLING,85.9,PASS,OP004,QC-ST-03
LOT339,2024-09-02 00:30:00,BATTERY_LIFE,170.5,PASS,OP001,QC-ST-02
LOT339,2024-09-02 01:00:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-01
LOT339,2024-09-02 01:30:00,THERMAL_CYCLING,90.0,PASS,OP006,QC-ST-04
LOT339,2024-09-02 02:00:00,MOISTURE_THRESHOLD,84.3,PASS,OP004,QC-ST-02
LOT339,2024-09-02 02:30:00,BATTERY_LIFE_HUMID,169.0,PASS,OP005,QC-ST-01
LOT339,2024-09-02 03:00:00,THERMAL_CYCLING,89.0,PASS,OP004,QC-ST-05
LOT339,2024-09-02 03:30:00,THERMAL_CYCLING,87.8,PASS,OP005,QC-ST-03
LOT339,2024-09-02 04:00:00,BATTERY_LIFE_HUMID,164.0,PASS,OP003,QC-ST-01
LOT339,2024-09-02 04:30:00,BATTERY_LIFE_HUMID,169.6,PASS,OP002,QC-ST-05
LOT339,2024-09-02 05:00:00,BATTERY_LIFE,162.6,PASS,OP006,QC-ST-05
LOT339,2024-09-02 05:30:00,THERMAL_CYCLING,94.4,PASS,OP003,QC-ST-03
LOT339,2024-09-02 06:00:00,MOISTURE_THRESHOLD,86.6,PASS,OP006,QC-ST-04
LOT339,2024-09-02 06:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-04
LOT339,2024-09-02 07:00:00,BATTERY_LIFE_HUMID,165.1,PASS,OP003,QC-ST-05
LOT339,2024-09-02 07:30:00,BATTERY_LIFE_HUMID,164.5,PASS,OP005,QC-ST-05
LOT339,2024-09-02 08:00:00,BATTERY_LIFE,161.5,PASS,OP001,QC-ST-03
LOT339,2024-09-02 08:30:00,BATTERY_LIFE_HUMID,171.5,PASS,OP002,QC-ST-02
LOT339,2024-09-02 09:00:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-02
LOT339,2024-09-02 09:30:00,THERMAL_CYCLING,93.5,PASS,OP001,QC-ST-04
LOT339,2024-09-03 00:00:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-05
